customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases
4739,29,Male,Shoes,Footwear,276.3437899543379,New York,Not Available,Green,Autumn,1.0,Yes,Standard,No,9.0,Cash,Weekly
2497,67,Male,Scarf,Accessories,79.0,Illinois,Free Size,Yellow,Summer,3.2,No,Store Pickup,No,37.0,Credit Card,Weekly
2573,54,Male,Blouse,Clothing,42.0,Washington,M,Silver,Fall,3.9,No,Next Day Air,No,40.0,Bank Transfer,Quarterly
1284,69,Male,Shirt,Clothing,94.0,Oregon,M,Violet,Winter,3.9,No,2-Day Shipping,Yes,23.0,Debit Card,Every 3 Months
171,52,Male,Shirt,Clothing,25.0,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,46.0,Venmo,Bi-Weekly
2980,31,Female,Jeans,Clothing,91.0,Louisiana,L,Olive,Fall,2.6,No,Next Day Air,No,14.0,PayPal,Weekly
4803,70,Other,Shirt,Clothing,279.93560784313723,Phoenix,L,Black,Summer,5.0,Yes,Standard,Yes,0.0,Debit Card,Monthly
3077,66,Female,Handbag,Accessories,46.0,New Hampshire,Free Size,Blue,Summer,3.6,No,Express,No,13.0,Venmo,Bi-Weekly
609,41,Male,Backpack,Accessories,25.0,Delaware,Free Size,Gold,Fall,3.3,Yes,Next Day Air,Yes,21.0,Venmo,Every 3 Months
3668,51,Female,Pants,Clothing,45.0,Washington,L,Cyan,Fall,2.6,No,Next Day Air,No,20.0,Venmo,Monthly
3123,23,Female,Socks,Clothing,45.0,Georgia,M,Pink,Fall,3.0,No,Express,No,34.0,Credit Card,Fortnightly
3098,48,Female,Shoes,Footwear,33.0,Delaware,Not Available,Silver,Fall,3.7,No,Free Shipping,No,39.0,Bank Transfer,Quarterly
2227,22,Male,Shirt,Clothing,72.0,Missouri,L,Blue,Spring,4.8,No,Store Pickup,No,28.0,Cash,Annually
2383,39,Male,Sweater,Clothing,60.0,California,M,Turquoise,Spring,3.9,No,Express,No,44.0,Debit Card,Weekly
4377,34,Female,Shoes,Footwear,276.3437899543379,Chicago,Not Available,Green,Autumn,3.55,No,Express,No,3.0,Debit Card,Weekly
4512,42,Male,Phone,Electronics,734.4773493975904,Los Angeles,Not Applicable,Red,Winter,2.94,No,Standard,Yes,5.0,PayPal,Monthly
3839,47,Female,Dress,Clothing,25.0,Rhode Island,L,Green,Summer,4.2,No,Express,No,24.0,Venmo,Every 3 Months
4938,47,Female,Shirt,Clothing,914.23,Chicago,M,Green,Summer,3.43,No,Standard,No,0.0,Debit Card,Weekly
1056,70,Male,Jacket,Outerwear,27.0,Massachusetts,M,Orange,Spring,3.3,No,Next Day Air,Yes,24.0,Debit Card,Annually
2284,44,Male,Handbag,Accessories,45.0,Ohio,Free Size,Black,Winter,4.1,No,Free Shipping,No,34.0,Credit Card,Fortnightly
4594,46,Male,Phone,Electronics,734.4773493975904,Phoenix,Not Applicable,White,Summer,2.94,Yes,Express,No,0.0,Cash,Monthly
1113,69,Male,Hoodie,Clothing,67.0,Washington,XL,Pink,Spring,4.6,No,Free Shipping,Yes,32.0,PayPal,Quarterly
4205,45,Other,Headphones,Electronics,831.3445652173913,Los Angeles,Not Applicable,Red,Summer,5.0,No,Standard,No,26.0,Debit Card,Quarterly
4124,46,Other,Shirt,Clothing,279.93560784313723,Houston,M,Red,Winter,3.43,No,Express,Yes,0.0,Credit Card,Monthly
3380,61,Female,Handbag,Accessories,51.0,Tennessee,Free Size,Turquoise,Summer,5.0,No,Store Pickup,No,40.0,Cash,Weekly
4347,65,Male,Headphones,Electronics,831.3445652173913,Chicago,Not Applicable,Black,Summer,4.0,Yes,Standard,Yes,0.0,PayPal,Weekly
2091,51,Male,Socks,Clothing,71.0,Massachusetts,S,Teal,Winter,3.4,No,Free Shipping,No,21.0,Debit Card,Monthly
3010,62,Female,Belt,Accessories,73.0,Louisiana,Free Size,Silver,Winter,4.6,No,Free Shipping,No,8.0,Venmo,Fortnightly
3845,30,Female,Shorts,Clothing,87.0,Montana,S,Cyan,Fall,5.0,No,Next Day Air,No,40.0,Venmo,Quarterly
153,30,Male,Shirt,Clothing,85.0,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,42.0,Venmo,Annually
4269,56,Female,Laptop,Electronics,118.61,Los Angeles,Not Applicable,Green,Autumn,1.0,Yes,Standard,Yes,0.0,PayPal,Quarterly
837,23,Male,Gloves,Accessories,90.0,West Virginia,Free Size,Violet,Winter,3.9,Yes,Store Pickup,Yes,22.0,Cash,Bi-Weekly
1971,28,Male,Belt,Accessories,94.0,Maryland,Free Size,Indigo,Spring,2.9,No,Next Day Air,No,4.0,Credit Card,Bi-Weekly
227,29,Male,Shoes,Footwear,74.0,Texas,Not Available,Violet,Spring,3.3,Yes,Free Shipping,Yes,5.0,PayPal,Monthly
4989,61,Male,Bag,Accessories,735.773625,Los Angeles,Free Size,Red,Autumn,5.0,Yes,Standard,Yes,43.0,Cash,Weekly
1702,69,Male,Handbag,Accessories,41.0,Mississippi,Free Size,Blue,Winter,3.8,No,Next Day Air,No,44.0,Debit Card,Every 3 Months
200,54,Male,Hat,Accessories,73.0,Idaho,Free Size,Green,Summer,3.8,Yes,Express,Yes,32.0,Cash,Weekly
2717,47,Female,Shoes,Footwear,40.0,Colorado,Not Available,Black,Spring,2.7,No,Store Pickup,No,21.0,Debit Card,Weekly
1506,46,Male,Belt,Accessories,20.0,North Dakota,Free Size,Teal,Summer,3.0,No,Express,Yes,39.0,Cash,Monthly
2419,22,Male,Pants,Clothing,69.0,Michigan,S,Indigo,Fall,4.0,No,Next Day Air,No,47.0,Cash,Every 3 Months
321,66,Male,Jewelry,Accessories,72.0,Kansas,Free Size,White,Summer,4.9,Yes,Standard,Yes,28.0,Debit Card,Quarterly
4163,28,Other,Headphones,Electronics,789.72,Los Angeles,Not Applicable,White,Autumn,4.0,Yes,Express,Yes,33.0,Credit Card,Quarterly
4900,41,Male,Phone,Electronics,510.59,New York,Not Applicable,White,Autumn,2.94,No,Standard,No,36.0,Credit Card,Monthly
5088,57,Other,Headphones,Electronics,831.3445652173913,Los Angeles,Not Applicable,Red,Summer,3.08,No,Express,Yes,11.0,PayPal,Monthly
2102,49,Male,Shirt,Clothing,23.0,Oregon,M,Blue,Winter,3.6,No,Next Day Air,No,12.0,Bank Transfer,Bi-Weekly
1836,65,Male,Scarf,Accessories,75.0,Kentucky,Free Size,Lavender,Fall,3.2,No,2-Day Shipping,No,45.0,Credit Card,Quarterly
3702,46,Female,Sandals,Footwear,66.0,New Mexico,Not Available,Charcoal,Spring,4.5,No,Store Pickup,No,36.0,Cash,Annually
241,47,Male,Sweater,Clothing,45.0,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,29.0,Bank Transfer,Fortnightly
2983,33,Female,Dress,Clothing,45.0,Wisconsin,M,Orange,Summer,3.6,No,Store Pickup,No,4.0,Credit Card,Weekly
897,69,Male,Jewelry,Accessories,29.0,Arkansas,Free Size,Lavender,Spring,4.7,Yes,Express,Yes,38.0,Cash,Fortnightly
4663,29,Male,Phone,Electronics,627.73,Houston,Not Applicable,Red,Summer,2.94,Yes,Standard,No,0.0,Cash,Quarterly
3667,67,Female,Jewelry,Accessories,50.0,Alabama,Free Size,Olive,Winter,3.0,No,2-Day Shipping,No,47.0,Cash,Every 3 Months
817,26,Male,Sweater,Clothing,24.0,Illinois,L,Cyan,Summer,3.9,Yes,Store Pickup,Yes,24.0,Debit Card,Monthly
16,64,Male,Skirt,Clothing,81.0,Rhode Island,M,Teal,Winter,2.8,Yes,Store Pickup,Yes,8.0,PayPal,Monthly
2537,51,Male,Belt,Accessories,39.0,Oklahoma,Free Size,Gray,Spring,4.9,No,Express,No,45.0,PayPal,Every 3 Months
3694,66,Female,Blouse,Clothing,46.0,South Dakota,M,Violet,Summer,4.7,No,2-Day Shipping,No,10.0,Venmo,Weekly
2823,61,Female,Skirt,Clothing,37.0,New Jersey,S,Brown,Fall,4.1,No,Standard,No,33.0,PayPal,Quarterly
2896,56,Female,Hoodie,Clothing,86.0,Montana,L,Green,Summer,4.6,No,Standard,No,29.0,Bank Transfer,Monthly
4945,59,Female,Shirt,Clothing,1343.37,Phoenix,M,Red,Summer,2.0,No,Standard,Yes,0.0,Credit Card,Weekly
2409,23,Male,Sneakers,Footwear,55.0,Hawaii,Not Available,Black,Fall,4.2,No,Next Day Air,No,44.0,Debit Card,Every 3 Months
1126,27,Male,Sandals,Footwear,90.0,North Dakota,Not Available,Lavender,Summer,2.7,No,2-Day Shipping,Yes,10.0,Bank Transfer,Weekly
2798,63,Female,Jewelry,Accessories,42.0,Oklahoma,Free Size,Green,Winter,3.5,No,Express,No,10.0,Venmo,Every 3 Months
304,20,Male,Sandals,Footwear,60.0,Oregon,Not Available,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,49.0,Venmo,Weekly
2450,26,Male,Coat,Outerwear,56.0,Alabama,S,Violet,Fall,4.1,No,Express,No,31.0,Venmo,Fortnightly
2572,45,Male,Sunglasses,Accessories,27.0,Mississippi,Free Size,Black,Winter,3.5,No,Standard,No,48.0,Cash,Fortnightly
4390,59,Female,Shirt,Clothing,279.93560784313723,Los Angeles,S,White,Winter,1.0,Yes,Standard,No,0.0,Credit Card,Quarterly
1601,20,Male,Boots,Footwear,26.0,Montana,Not Available,Yellow,Spring,4.7,No,Next Day Air,Yes,24.0,PayPal,Weekly
774,29,Male,Hat,Accessories,84.0,California,Free Size,Indigo,Winter,2.6,Yes,Express,Yes,14.0,Debit Card,Bi-Weekly
1025,28,Male,T-shirt,Clothing,66.0,Pennsylvania,M,Purple,Summer,3.5,Yes,Free Shipping,Yes,18.0,Venmo,Quarterly
2943,54,Female,Socks,Clothing,63.0,Hawaii,M,Brown,Summer,2.6,No,Free Shipping,No,37.0,Bank Transfer,Weekly
3658,58,Female,Shoes,Footwear,82.0,Alabama,Not Available,Gold,Winter,3.7,No,Express,No,1.0,Debit Card,Every 3 Months
766,54,Male,Sneakers,Footwear,99.0,Alaska,Not Available,Pink,Summer,3.0,Yes,Store Pickup,Yes,13.0,Cash,Quarterly
554,63,Male,Sunglasses,Accessories,59.0,Florida,Free Size,White,Winter,3.2,Yes,Express,Yes,15.0,Credit Card,Quarterly
4007,33,Male,Bag,Accessories,735.773625,New York,Free Size,Blue,Spring,1.0,No,Standard,Yes,0.0,PayPal,Monthly
3294,19,Female,Coat,Outerwear,91.0,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,No,47.0,Credit Card,Fortnightly
4631,44,Female,Watch,Electronics,749.08,New York,Not Applicable,Green,Spring,3.1,No,Express,Yes,25.0,PayPal,Monthly
2508,58,Male,Shoes,Footwear,36.0,Louisiana,Not Available,Cyan,Fall,2.9,No,Store Pickup,No,32.0,Credit Card,Every 3 Months
3339,29,Female,Skirt,Clothing,94.0,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,46.0,Credit Card,Monthly
2843,28,Female,Coat,Outerwear,100.0,Arizona,L,Green,Fall,4.3,No,Standard,No,48.0,Debit Card,Quarterly
796,39,Male,Sandals,Footwear,26.0,New York,Not Available,Beige,Summer,4.6,Yes,Store Pickup,Yes,34.0,Venmo,Annually
1934,48,Male,Sandals,Footwear,67.0,Montana,Not Available,Violet,Summer,4.1,No,Next Day Air,No,28.0,Venmo,Annually
3220,57,Female,Coat,Outerwear,40.0,Kansas,L,White,Summer,3.5,No,2-Day Shipping,No,39.0,Credit Card,Weekly
2067,64,Male,Sneakers,Footwear,92.0,Illinois,Not Available,Olive,Fall,4.7,No,Store Pickup,No,44.0,Debit Card,Fortnightly
2245,35,Male,Shorts,Clothing,37.0,South Carolina,M,Gold,Summer,4.8,No,2-Day Shipping,No,22.0,PayPal,Annually
632,55,Male,Boots,Footwear,68.0,Washington,Not Available,Violet,Summer,4.1,Yes,Store Pickup,Yes,27.0,Cash,Fortnightly
1874,64,Male,Sweater,Clothing,44.0,Wisconsin,XL,Red,Fall,2.9,No,Express,No,49.0,Bank Transfer,Weekly
4677,41,Female,Phone,Electronics,734.4773493975904,Los Angeles,Not Applicable,White,Autumn,2.94,No,Standard,No,9.0,Credit Card,Monthly
4437,28,Male,Shoes,Footwear,412.8,Phoenix,Not Available,Green,Autumn,3.55,Yes,Standard,Yes,0.0,Credit Card,Quarterly
4161,54,Other,Headphones,Electronics,831.3445652173913,New York,Not Applicable,Blue,Spring,3.08,No,Standard,No,0.0,Debit Card,Weekly
1458,58,Male,Shirt,Clothing,57.0,Pennsylvania,S,Gray,Spring,4.7,No,Express,Yes,47.0,Venmo,Fortnightly
4634,49,Female,Phone,Electronics,734.4773493975904,Chicago,Not Applicable,Red,Summer,2.94,No,Standard,Yes,0.0,Cash,Quarterly
4032,23,Female,Shirt,Clothing,213.14,Phoenix,L,White,Winter,3.43,Yes,Express,Yes,0.0,Credit Card,Monthly
1939,46,Male,Jeans,Clothing,23.0,Kentucky,L,Blue,Spring,3.8,No,Standard,No,39.0,Debit Card,Bi-Weekly
2692,43,Female,Pants,Clothing,25.0,Nebraska,L,Blue,Winter,3.3,No,2-Day Shipping,No,48.0,Cash,Monthly
4384,22,Female,Shoes,Footwear,632.95,Houston,Not Available,White,Summer,4.0,No,Standard,Yes,35.0,Cash,Quarterly
33,36,Male,Jacket,Outerwear,67.0,Kansas,M,Silver,Summer,4.9,Yes,Free Shipping,Yes,37.0,Venmo,Annually
4751,26,Female,Watch,Electronics,685.2314705882353,Houston,Not Applicable,Black,Spring,4.0,Yes,Express,Yes,14.0,Cash,Monthly
2192,26,Male,Blouse,Clothing,69.0,Pennsylvania,S,Maroon,Summer,3.8,No,Next Day Air,No,46.0,Cash,Bi-Weekly
3692,63,Female,Sandals,Footwear,21.0,Michigan,Not Available,Orange,Summer,4.8,No,Next Day Air,No,24.0,PayPal,Weekly
2502,49,Male,Shorts,Clothing,94.0,West Virginia,M,Violet,Fall,4.6,No,Free Shipping,No,30.0,Venmo,Bi-Weekly
2235,35,Male,Boots,Footwear,66.0,New Hampshire,Not Available,Yellow,Winter,4.0,No,Express,No,26.0,Cash,Weekly
3373,56,Female,Socks,Clothing,25.0,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,14.0,Credit Card,Every 3 Months
1976,53,Male,Jacket,Outerwear,77.0,Illinois,L,Turquoise,Fall,2.9,No,Express,No,4.0,Cash,Quarterly
2318,47,Male,Jacket,Outerwear,34.0,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,28.0,Bank Transfer,Monthly
4484,70,Other,Phone,Electronics,1104.47,Phoenix,Not Applicable,Green,Spring,1.0,No,Express,Yes,10.0,PayPal,Monthly
3014,41,Female,Skirt,Clothing,55.0,Arizona,L,Peach,Summer,4.2,No,Store Pickup,No,13.0,Cash,Monthly
1760,68,Male,Sweater,Clothing,58.0,Louisiana,L,Green,Spring,4.0,No,Next Day Air,No,1.0,PayPal,Weekly
946,38,Male,Boots,Footwear,38.0,Minnesota,Not Available,Violet,Summer,4.1,Yes,Store Pickup,Yes,8.0,Venmo,Every 3 Months
1858,51,Male,T-shirt,Clothing,85.0,Colorado,L,Maroon,Summer,4.0,No,Next Day Air,No,33.0,Cash,Monthly
877,41,Male,Belt,Accessories,51.0,Nebraska,Free Size,Gray,Summer,3.8,Yes,2-Day Shipping,Yes,1.0,Debit Card,Weekly
1784,42,Male,Handbag,Accessories,49.0,Ohio,Free Size,Lavender,Winter,3.3,No,Free Shipping,No,30.0,Credit Card,Monthly
3175,45,Female,Pants,Clothing,52.0,Oklahoma,L,Orange,Winter,3.8,No,Store Pickup,No,35.0,PayPal,Monthly
3004,51,Female,Blouse,Clothing,53.0,Oregon,M,Brown,Fall,2.8,No,Express,No,13.0,Credit Card,Every 3 Months
4582,68,Female,Phone,Electronics,784.97,Los Angeles,Not Applicable,White,Summer,2.94,Yes,Standard,No,7.0,PayPal,Weekly
3287,45,Female,Jacket,Outerwear,67.0,Illinois,L,Pink,Winter,5.0,No,Express,No,4.0,Venmo,Fortnightly
4808,30,Male,Shoes,Footwear,478.64,Houston,Not Available,White,Summer,3.55,No,Express,Yes,0.0,Cash,Weekly
4486,50,Female,Watch,Electronics,685.2314705882353,Houston,Not Applicable,Blue,Winter,3.1,No,Standard,No,21.0,Credit Card,Monthly
4586,23,Female,Headphones,Electronics,831.3445652173913,Los Angeles,Not Applicable,Red,Autumn,3.08,No,Express,No,0.0,Credit Card,Monthly
1768,69,Male,Jewelry,Accessories,89.0,Minnesota,Free Size,Lavender,Fall,3.8,No,2-Day Shipping,No,46.0,Debit Card,Fortnightly
4245,42,Female,Shoes,Footwear,454.0,New York,Not Available,Red,Autumn,5.0,No,Express,No,40.0,Debit Card,Monthly
2619,70,Male,Handbag,Accessories,77.0,Louisiana,Free Size,Brown,Fall,4.1,No,Express,No,12.0,Venmo,Monthly
2671,30,Female,Sunglasses,Accessories,44.0,Pennsylvania,Free Size,Yellow,Fall,4.7,No,Express,No,26.0,Bank Transfer,Bi-Weekly
3377,22,Female,Hat,Accessories,46.0,Ohio,Free Size,Green,Winter,4.1,No,Store Pickup,No,24.0,Cash,Quarterly
4397,47,Other,Headphones,Electronics,831.3445652173913,Chicago,Not Applicable,White,Spring,3.08,Yes,Express,No,0.0,Credit Card,Weekly
3329,42,Female,Sandals,Footwear,35.0,Wisconsin,Not Available,Violet,Spring,3.2,No,Free Shipping,No,11.0,Cash,Bi-Weekly
4276,53,Other,Watch,Electronics,685.2314705882353,Houston,Not Applicable,Red,Spring,3.1,Yes,Standard,No,28.0,Credit Card,Monthly
809,46,Male,Shoes,Footwear,96.0,Wisconsin,Not Available,Lavender,Fall,4.6,Yes,Next Day Air,Yes,38.0,Cash,Every 3 Months
4842,30,Female,Shoes,Footwear,276.3437899543379,Phoenix,Not Available,White,Summer,4.0,Yes,Standard,No,0.0,Debit Card,Monthly
3879,60,Female,Hat,Accessories,42.0,South Carolina,Free Size,Pink,Summer,3.4,No,2-Day Shipping,No,24.0,Credit Card,Annually
3836,58,Female,Sandals,Footwear,58.0,Pennsylvania,Not Available,Silver,Winter,2.6,No,Express,No,28.0,PayPal,Bi-Weekly
1906,47,Male,Boots,Footwear,35.0,Idaho,Not Available,Teal,Summer,4.9,No,2-Day Shipping,No,14.0,Bank Transfer,Fortnightly
225,63,Male,Socks,Clothing,83.0,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,12.0,Cash,Every 3 Months
1482,64,Male,Skirt,Clothing,33.0,Maryland,S,Gray,Spring,3.3,No,Standard,Yes,31.0,PayPal,Quarterly
4323,31,Male,Phone,Electronics,734.4773493975904,Phoenix,Not Applicable,White,Winter,4.0,No,Express,No,0.0,Debit Card,Weekly
203,57,Male,Hat,Accessories,38.0,Nebraska,Free Size,Magenta,Spring,2.7,Yes,Express,Yes,33.0,Venmo,Annually
259,61,Male,Gloves,Accessories,74.0,Alabama,Free Size,Lavender,Spring,2.8,Yes,Express,Yes,16.0,Cash,Quarterly
5075,69,Male,Headphones,Electronics,377.18,New York,Not Applicable,Black,Spring,3.0,No,Standard,No,35.0,Credit Card,Monthly
3118,43,Female,Hoodie,Clothing,50.0,Florida,M,Olive,Fall,3.0,No,Free Shipping,No,4.0,PayPal,Bi-Weekly
2473,24,Male,Shirt,Clothing,73.0,Utah,M,Peach,Summer,4.1,No,Standard,No,31.0,Credit Card,Annually
2277,31,Male,Jeans,Clothing,82.0,Wyoming,L,Red,Summer,4.1,No,2-Day Shipping,No,25.0,Debit Card,Weekly
2238,45,Male,Sandals,Footwear,34.0,Alabama,Not Available,Black,Summer,3.8,No,Next Day Air,No,31.0,Venmo,Every 3 Months
374,23,Male,Coat,Outerwear,27.0,North Dakota,L,White,Summer,4.6,Yes,Express,Yes,11.0,Venmo,Bi-Weekly
3567,28,Female,Jeans,Clothing,88.0,Alaska,S,Orange,Spring,3.1,No,Next Day Air,No,14.0,Venmo,Monthly
4455,46,Female,Watch,Electronics,685.2314705882353,New York,Not Applicable,Blue,Spring,3.1,No,Standard,No,23.0,Debit Card,Quarterly
1408,56,Male,Handbag,Accessories,61.0,Nevada,Free Size,Charcoal,Spring,4.5,No,Express,Yes,11.0,Credit Card,Annually
1356,59,Male,Shorts,Clothing,91.0,Florida,M,Blue,Summer,3.0,No,2-Day Shipping,Yes,50.0,PayPal,Bi-Weekly
2186,40,Male,Shorts,Clothing,32.0,North Carolina,M,Violet,Winter,2.5,No,Express,No,50.0,Debit Card,Every 3 Months
290,49,Male,Coat,Outerwear,85.0,New York,M,Yellow,Fall,4.5,Yes,2-Day Shipping,Yes,26.0,Credit Card,Monthly
1843,61,Male,Handbag,Accessories,78.0,Alabama,Free Size,Black,Summer,4.4,No,Express,No,1.0,Debit Card,Annually
84,36,Male,Dress,Clothing,40.0,Texas,M,Turquoise,Summer,4.1,Yes,Standard,Yes,34.0,Bank Transfer,Weekly
231,66,Male,Scarf,Accessories,88.0,Utah,Free Size,Olive,Fall,4.1,Yes,Standard,Yes,43.0,Credit Card,Annually
754,47,Male,Boots,Footwear,54.0,Massachusetts,Not Available,Teal,Fall,3.4,Yes,Store Pickup,Yes,27.0,Venmo,Quarterly
1993,33,Male,Hoodie,Clothing,98.0,New Jersey,L,Gold,Winter,4.9,No,2-Day Shipping,No,28.0,Venmo,Monthly
4183,69,Female,Phone,Electronics,734.4773493975904,Phoenix,Not Applicable,Black,Autumn,4.0,No,Standard,No,0.0,PayPal,Weekly
1222,18,Male,Socks,Clothing,69.0,Iowa,M,Red,Winter,4.5,No,Standard,Yes,3.0,Cash,Quarterly
4469,22,Female,Watch,Electronics,639.97,Chicago,Not Applicable,Blue,Spring,1.0,No,Express,Yes,0.0,Cash,Monthly
2992,66,Female,Dress,Clothing,71.0,Utah,L,Green,Summer,3.9,No,Standard,No,7.0,PayPal,Bi-Weekly
3231,49,Female,Sneakers,Footwear,49.0,Kansas,Not Available,Olive,Summer,2.5,No,Next Day Air,No,38.0,Debit Card,Annually
2641,30,Male,Skirt,Clothing,75.0,Indiana,L,Olive,Summer,4.0,No,Store Pickup,No,45.0,Venmo,Bi-Weekly
978,20,Male,Belt,Accessories,20.0,Washington,Free Size,Black,Spring,4.6,Yes,Express,Yes,34.0,Cash,Bi-Weekly
962,62,Male,Boots,Footwear,72.0,Pennsylvania,Not Available,Olive,Fall,3.7,Yes,Next Day Air,Yes,37.0,Debit Card,Quarterly
1185,63,Male,Belt,Accessories,73.0,South Carolina,Free Size,Indigo,Fall,3.4,No,Express,Yes,19.0,Credit Card,Annually
1449,64,Male,Boots,Footwear,95.0,West Virginia,Not Available,Black,Summer,3.6,No,Free Shipping,Yes,11.0,Credit Card,Every 3 Months
1470,28,Male,Jewelry,Accessories,98.0,Mississippi,Free Size,Purple,Winter,4.4,No,Standard,Yes,31.0,PayPal,Every 3 Months
473,20,Male,Jeans,Clothing,39.0,Georgia,L,Gray,Winter,3.9,Yes,Free Shipping,Yes,3.0,Bank Transfer,Quarterly
3614,58,Female,Hat,Accessories,27.0,Minnesota,Free Size,Magenta,Fall,3.5,No,Store Pickup,No,40.0,Venmo,Annually
3544,58,Female,Hat,Accessories,83.0,Colorado,Free Size,Blue,Winter,4.1,No,Standard,No,18.0,PayPal,Every 3 Months
2452,41,Male,Socks,Clothing,60.0,Oklahoma,M,Purple,Fall,3.4,No,Store Pickup,No,27.0,Venmo,Monthly
4273,64,Female,Shirt,Clothing,938.96,New York,XL,Red,Summer,5.0,No,Standard,No,42.0,Cash,Monthly
4025,68,Female,Headphones,Electronics,831.3445652173913,Phoenix,Not Applicable,Red,Summer,3.08,No,Express,Yes,33.0,Debit Card,Quarterly
1817,26,Male,Hat,Accessories,79.0,Virginia,Free Size,Purple,Summer,4.0,No,Express,No,4.0,Cash,Weekly
2487,61,Male,Jeans,Clothing,58.0,Texas,L,Magenta,Spring,4.4,No,Store Pickup,No,6.0,Credit Card,Fortnightly
690,19,Male,Hoodie,Clothing,91.0,Pennsylvania,M,Orange,Summer,4.7,Yes,Express,Yes,35.0,Credit Card,Every 3 Months
2533,55,Male,Socks,Clothing,86.0,Nebraska,S,Charcoal,Summer,2.6,No,Next Day Air,No,4.0,Debit Card,Weekly
1292,69,Male,Sandals,Footwear,68.0,South Dakota,Not Available,Beige,Spring,3.2,No,2-Day Shipping,Yes,23.0,Debit Card,Fortnightly
3239,25,Female,Sneakers,Footwear,84.0,Wyoming,Not Available,Teal,Fall,3.4,No,2-Day Shipping,No,37.0,Cash,Quarterly
582,32,Male,Sweater,Clothing,100.0,Iowa,XL,Charcoal,Winter,2.7,Yes,Store Pickup,Yes,12.0,Bank Transfer,Every 3 Months
2557,24,Male,T-shirt,Clothing,88.0,Montana,XL,Magenta,Fall,3.1,No,Standard,No,4.0,Bank Transfer,Quarterly
1873,43,Male,T-shirt,Clothing,64.0,Alaska,M,Lavender,Summer,4.6,No,Standard,No,24.0,Credit Card,Monthly
2893,22,Female,Dress,Clothing,39.0,Nevada,M,Teal,Spring,3.2,No,Standard,No,47.0,Credit Card,Monthly
3458,64,Female,Jewelry,Accessories,87.0,Maryland,Free Size,Gray,Summer,3.0,No,Express,No,29.0,Cash,Fortnightly
1960,46,Male,Shoes,Footwear,90.0,Colorado,Not Available,White,Fall,3.1,No,Store Pickup,No,7.0,Credit Card,Every 3 Months
4219,44,Male,Laptop,Electronics,1495.94,Houston,Not Applicable,Green,Spring,5.0,No,Express,No,0.0,Credit Card,Weekly
3235,49,Female,Jewelry,Accessories,96.0,Washington,Free Size,Black,Winter,2.5,No,2-Day Shipping,No,16.0,Debit Card,Quarterly
5081,37,Other,Bag,Accessories,1103.56,Phoenix,Free Size,Green,Autumn,3.0,No,Standard,No,17.0,Debit Card,Weekly
1955,26,Male,Gloves,Accessories,77.0,Colorado,Free Size,Pink,Winter,4.2,No,Free Shipping,No,3.0,Venmo,Quarterly
848,53,Male,Hoodie,Clothing,44.0,New Jersey,L,Blue,Fall,4.1,Yes,Standard,Yes,30.0,PayPal,Monthly
3278,59,Female,Skirt,Clothing,86.0,Texas,M,Blue,Spring,4.9,No,Store Pickup,No,3.0,Credit Card,Monthly
1101,50,Male,Pants,Clothing,28.0,Nevada,L,Gold,Spring,4.4,No,Express,Yes,2.0,Credit Card,Weekly
2331,60,Male,Backpack,Accessories,63.0,Arizona,Free Size,Orange,Summer,2.9,No,Store Pickup,No,47.0,PayPal,Every 3 Months
553,24,Male,T-shirt,Clothing,94.0,Missouri,M,Peach,Fall,3.5,Yes,Express,Yes,18.0,Bank Transfer,Weekly
5005,60,Male,Phone,Electronics,734.4773493975904,Chicago,Not Applicable,Black,Spring,2.94,No,Express,No,0.0,Cash,Weekly
3325,37,Female,T-shirt,Clothing,32.0,Missouri,S,Red,Fall,3.3,No,Standard,No,41.0,Venmo,Weekly
1756,56,Male,Belt,Accessories,20.0,Delaware,Free Size,Charcoal,Spring,4.6,No,Next Day Air,No,45.0,Cash,Monthly
4737,61,Other,Bag,Accessories,735.773625,New York,Free Size,Red,Winter,5.0,Yes,Standard,Yes,33.0,Debit Card,Quarterly
168,33,Male,Gloves,Accessories,27.0,Arkansas,Free Size,Green,Fall,4.0,Yes,Express,Yes,14.0,Credit Card,Every 3 Months
692,60,Male,Backpack,Accessories,21.0,Massachusetts,Free Size,Silver,Summer,2.9,Yes,Standard,Yes,37.0,PayPal,Bi-Weekly
511,21,Male,Shirt,Clothing,87.0,West Virginia,M,Teal,Fall,3.9,Yes,2-Day Shipping,Yes,22.0,Venmo,Annually
2376,60,Male,Backpack,Accessories,63.0,Virginia,Free Size,Peach,Fall,2.9,No,Next Day Air,No,18.0,Credit Card,Quarterly
